bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_year,book_age,average_rating_author,ratings_count_author,num_books,author_influence,publisher_influence,popular
37905,Dr. Seuss (First Biographies),Cheryl Carlson,4.33,0736850910,9780736850919,eng,24,14,1,1/1/2005,Capstone Press,2005.0,20.0,4.33,14,1,3.116044496442652,4.12,1
37909,Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,4.16,0590442090,9780590442091,eng,192,1419,38,1/1/1991,Scholastic,1991.0,34.0,3.933181818181818,40161,22,5.77389271845346,3.9757575757575756,1
37911,Shipwreck (Island I),Gordon Korman/Holter Graham,3.8,0439023319,9780439023313,eng,0,103,14,2/1/2007,Scholastic Audio Books,2007.0,18.0,3.8,103,1,3.4319467058544006,3.825,0
37947,The Pusher (87th Precinct  #3),Ed McBain,3.9,0752857932,9780752857930,eng,192,1098,75,7/3/2003,Orion Books,2003.0,22.0,3.795,1850,2,4.374266851505671,3.9133333333333336,0
37951,Eight Black Horses (87th Precinct  #38),Ed McBain/Mark T. Sullivan,3.92,0743463080,9780743463089,eng,336,734,40,4/29/2003,Pocket Books,2003.0,22.0,3.92,734,1,4.07859058587584,3.9031531531531534,0
37952,Fiddlers (87th Precinct  #55),Ed McBain/Otto Penzler,3.86,0156032783,9780156032780,eng,276,788,85,9/5/2006,Mariner Books,2006.0,19.0,3.86,788,1,4.069859332365751,3.933533333333333,0
37954,The Last Dance (87th Precinct  #50),Ed McBain,3.69,0671025708,9780671025700,eng,336,752,57,12/1/2000,Pocket Books,2000.0,25.0,3.795,1850,2,4.374266851505671,3.9031531531531534,0
37976,The Listener's Bible: NIV,Anonymous/Max McLean,4.6,1931047170,9781931047173,eng,77,28,3,1/1/2001,Fellowship for the Performance,2001.0,24.0,4.6,28,1,3.448818185107931,4.6,1
37979,Information Technology for Management: Transforming Organizations in the Digital Economy,Efraim Turban/Dorothy Leidner/James C. Wetherbe/Ephraim McLean/Christy Cheung/Daniel Tse/Maggie Lew,3.93,0471705225,9780471705222,eng,724,109,3,1/1/2005,John Wiley & Sons,2005.0,20.0,3.93,109,1,3.5137735458497144,3.8525,0
37986,A Search for What Makes Sense: Finding Faith,Brian D. McLaren/Steve Chalke,3.59,0310272661,9780310272663,eng,187,132,15,2/11/2007,Zondervan Publishing Company,2007.0,18.0,3.59,132,1,3.400734174578515,3.8466666666666662,0
37996,Police Brutality: An Anthology,Jill Nelson/Robin D.G. Kelley/Richard Austin/Flores Alexander Forbes/Ron Daniels/Frank Moss/Derrick A. Bell/Claude Andrew Clegg III/Katheryn K. Russell/Patricia J. Williams/Stanley Crouch/Ishmael Reed/Arthur Doye,3.8,0393321630,9780393321630,eng,320,47,6,5/17/2001,W. W. Norton  Company,2001.0,24.0,3.8,47,1,3.1999897393843564,4.004117647058823,0
37998,Reluctant Burglar (To Catch a Thief #1),Jill Elizabeth Nelson,3.67,1590526864,9781590526866,en-US,345,177,27,8/15/2006,Multnomah Books,2006.0,19.0,3.69,267,2,3.7420185518868787,4.025,0
38004,Q: The Autobiography of Quincy Jones,Quincy Jones,4.09,0767905105,9780767905107,eng,432,639,51,10/8/2002,Three Rivers Press (CA),2002.0,23.0,4.09,639,1,4.122069889018104,3.918333333333333,1
38012,Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,Fred Goodman,3.91,0712645624,9780712645621,eng,448,2,0,7/3/2003,Pimlico,2003.0,22.0,3.91,2,1,2.423213122712422,3.9966666666666666,0
38017,Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,3.91,0471758183,9780471758181,eng,331,414,60,3/1/2006,Wiley,2006.0,19.0,3.91,414,1,3.9021129921811983,3.883181818181818,0
38019,Hit Men: Power Brokers and Fast Money Inside the Music Business,Fredric Dannen/Erroll McDonald,3.94,0679730613,9780679730613,eng,432,689,44,7/2/1991,Vintage,1991.0,34.0,3.94,689,1,4.06963691538938,3.8941823899371064,0
38030,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,3.99,0060519134,9780060519131,en-US,404,16006,1049,7/10/2012,Harper Paperbacks,2012.0,13.0,3.99,16006,1,5.037863857775998,3.965,0
38042,The Last Shogun: The Life of Tokugawa Yoshinobu,Ryōtarō Shiba/Juliet Winters Carpenter,3.76,1568363567,9781568363561,eng,256,296,29,8/20/2004,Kodansha America,2004.0,21.0,3.76,296,1,3.7267490777527987,3.75,0
38044,Shōgun (Asian Saga  #1),James Clavell,4.39,0340766166,9780340766163,eng,1152,4902,299,12/2/1999,Hodder & Stoughton,1999.0,26.0,4.0183333333333335,88979,6,5.817198767785739,3.991428571428571,1
38049,Whoreson,Donald Goines,4.32,0870679945,9780870679940,en-US,320,1493,104,1/1/2000,Holloway House,2000.0,25.0,4.26,1967,2,4.625154381017281,4.26,1
38056,Crime Partners,Donald Goines,4.2,0870678817,9780870678813,eng,159,474,21,11/1/2000,Holloway House,2000.0,25.0,4.26,1967,2,4.625154381017281,4.26,1
38066,Jonah's Gourd Vine,Zora Neale Hurston,3.99,0060916516,9780060916510,eng,229,1679,82,1/22/1990,Amistad,1990.0,35.0,3.953333333333333,223438,3,5.948993656431037,3.8880000000000003,0
38068,The Complete Stories,Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,4.25,0060921714,9780060921712,eng,336,756,45,1/5/1996,Amistad,1996.0,29.0,4.25,756,1,4.252438412143223,3.8880000000000003,1
38069,Zora Neale Hurston: A Literary Biography,Robert E. Hemenway/Alice Walker,4.1,0252008073,9780252008078,eng,408,103,9,9/1/1980,University of Illinois Press,1980.0,45.0,4.1,103,1,3.5819467058544006,3.8725,1
38070,Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr./Kwame Anthony Appiah,4.2,1567430287,9781567430288,eng,238,24,0,2/11/2000,Harper Paperbacks,2000.0,25.0,4.2,24,1,3.2042921835724494,3.965,1
38075,The Tarot Cafe  #1,Sang-Sun Park,3.88,1595325557,9781595325556,en-US,176,1829,85,3/7/2017,TokyoPop,2017.0,8.0,3.88,1829,1,4.332250809862629,4.0873684210526315,0
38083,Photography's Other Histories,Christopher Pinney/Nicholas Peterson,3.83,0822331136,9780822331131,eng,296,24,2,4/24/2003,Duke University Press Books,2003.0,22.0,3.83,24,1,3.0192921835724493,3.9375,0
38085,Photos of the Gods: The Printed Image and Political Struggle in India,Christopher Pinney,3.96,1861891849,9781861891846,eng,239,25,0,2/4/2004,Reaktion Books,2004.0,21.0,3.96,25,1,3.0960583975184335,3.96,0
38093,Antitrust Law,Richard A. Posner,4.0,0226675769,9780226675763,en-US,304,33,1,12/1/2001,University of Chicago Press,2001.0,24.0,3.84,204,3,3.7941618659655005,4.022142857142858,0
38107,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,3.96,1400034620,9781400034628,eng,640,1194,107,9/9/2003,Anchor Books,2003.0,22.0,3.96,1194,1,4.2443998754216725,3.8642499999999997,0
38123,Sex and Reason,Richard A. Posner,3.91,0674802802,9780674802803,eng,458,76,13,1/1/1992,Harvard University Press,1992.0,33.0,3.84,204,3,3.7941618659655005,4.107567567567568,0
38128,Law and Literature,Richard A. Posner,3.61,0674514718,9780674514713,eng,432,95,6,3/15/1998,Harvard University Press,1998.0,27.0,3.84,204,3,3.7941618659655005,4.107567567567568,0
38150,Orlando: A Biography: Film Screenplay,Sally Potter/Virginia Woolf,4.07,0571172954,9780571172955,eng,75,84,7,10/25/2013,Faber & Faber,2013.0,12.0,4.07,84,1,3.506424813059084,3.9493333333333336,1
38153,Orlando Furioso: Part Two,Ludovico Ariosto/Barbara Reynolds,4.23,014044310X,9780140443103,eng,800,133,14,9/29/1977,Penguin Classics,1977.0,48.0,4.23,133,1,3.7229813760972625,3.944565217391304,1
38154,Orlando Furioso,Ludovico Ariosto/Guido Waldman,4.02,0192836773,9780192836779,eng,656,2339,64,1/28/1999,Oxford University Press,1999.0,26.0,4.02,2339,1,4.476001298617513,3.897534246575342,1
38155,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,4.31,014024364X,9780140243642,eng,1024,2931,222,3/1/1998,Penguin Books,1998.0,27.0,4.31,2931,1,4.688661455013952,3.920383141762452,1
38169,Alas  Babylon,Pat Frank,4.08,0060741872,9780060741877,eng,323,33140,2614,7/5/2005,Harper Perennial Modern Classics,2005.0,20.0,4.08,33140,1,5.301187375774104,4.056923076923077,1
38175,The South Beach Diet: The Delicious  Doctor-Designed  Foolproof Plan for Fast and Healthy Weight Loss,Arthur Agatston,3.45,1579546463,9781579546465,en-US,310,553,18,4/5/2003,Rodale Books,2003.0,22.0,3.45,553,1,3.7587788421361745,3.641666666666667,0
38180,On the Beach,Nevil Shute,3.94,1842322761,9781842322765,eng,296,28414,1744,10/31/2002,House of Stratus,2002.0,23.0,3.94,28414,1,5.185031172231356,3.94,0
38198,The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,3.96,0292707185,9780292707184,eng,137,109,22,9/1/1977,University of Texas Press (Austin/London),1977.0,48.0,4.015000000000001,85191,2,5.633021301242188,3.96,0
38210,The Art of Happiness,Dalai Lama XIV/Howard C. Cutler,4.16,1573221112,9781573221115,eng,336,80161,2036,10/26/1998,Riverhead Hardcover,1998.0,27.0,4.055,81776,2,5.640747850571621,4.055,1
38211,The Art of Happiness at Work,Dalai Lama XIV/Howard C. Cutler,3.95,0340831200,9780340831205,eng,224,1615,95,8/15/2005,Hodder Mobius,2005.0,20.0,4.055,81776,2,5.640747850571621,3.95,0
38212,Zen and the Art of Happiness,Chris Prentiss,4.05,0943015537,9780943015538,eng,145,2955,270,6/28/2006,Power Press,2006.0,19.0,4.05,2955,1,4.561107120732417,4.05,1
38215,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,4.24,1590301870,9781590301876,eng,256,4373,144,12/28/2004,Shambhala,2004.0,21.0,4.24,4373,1,4.773659396483003,4.1242857142857146,1
38228,Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry,Benjamin James Sadock/Virginia Alcott Sadock,4.22,0781731836,9780781731836,eng,1500,246,9,12/16/2002,LWW,2002.0,23.0,4.22,246,1,3.901445937100382,4.109999999999999,1
38230,How to Go to College Almost for Free  Updated,Ben R. Kaplan,3.45,0060937653,9780060937652,en-US,400,111,11,9/18/2001,Collins Reference,2001.0,24.0,3.45,111,1,3.279179097500517,4.0225,0
38238,Australia,Kate Hemphill/Zoë Ross/Louise Bostock Lang,4.07,0756615690,9780756615697,eng,616,69,0,8/1/2006,DK Publishing (Dorling Kindersley),2006.0,19.0,4.07,69,1,3.448178008726797,4.124285714285714,1
38242,Let's Go Australia on a Budget,Let's Go Inc.,3.93,031236086X,9780312360863,en-US,784,9,2,11/28/2006,Let's Go Publications,2006.0,19.0,3.93,9,1,2.794404964010203,3.93,0
38244,National Geographic Traveler: Australia,Roff Smith,3.8,0792238931,9780792238935,eng,400,9,2,10/5/1999,National Geographic,1999.0,26.0,3.8,9,1,2.729404964010203,3.9766666666666666,0
38262,Moll Flanders,Daniel Defoe/Mark Schorer/Georgina Sutton,3.52,1853260738,9781853260735,eng,339,35344,975,10/5/1993,Wordsworth Editions,1993.0,32.0,3.52,35344,1,5.040503101693505,3.882222222222222,0
38264,Moll Flanders,Daniel Defoe/Virginia Woolf,3.52,0375760105,9780375760105,eng,335,387,54,6/11/2002,Modern Library,2002.0,23.0,3.5949999999999998,209509,2,5.692980482704239,3.971829268292683,0
38288,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper/Blake Nevius,3.98,0940450216,9780940450219,eng,1051,130,12,7/1/1985,Library of America,1985.0,40.0,3.9299999999999997,478,2,4.036232636956896,4.263461538461538,0
38296,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.7,0553213296,9780553213294,eng,410,75121,1797,6/1/1982,Bantam Classics,1982.0,43.0,3.7,75121,1,5.356690057390756,4.024545454545454,0
38300,A River Runs Through It,Norman Maclean/Barry Moser,4.17,0226500608,9780226500607,eng,168,6495,388,5/15/1989,University of Chicago Press,1989.0,36.0,4.17,6495,1,4.857312000664443,4.022142857142858,1
38302,Empires of the Monsoon: A History of the Indian Ocean and Its Invaders,Richard Seymour Hall,4.39,0006380832,9780006380832,eng,608,67,12,1/1/1998,HarperCollins Publishers,1998.0,27.0,4.39,67,1,3.5994817476648207,3.8685416666666668,1
38311,The Next Whole Earth Catalog: Access to Tools,Stewart Brand,4.45,0394707761,9780394707761,eng,608,24,0,11/6/1981,Random House Inc.,1981.0,44.0,4.156666666666666,563,3,4.256108481006729,4.45,1
38313,Whole Earth Software Catalog,Stewart Brand,3.92,0385191669,9780385191661,en-US,208,13,1,10/1/1984,Doubleday Books,1984.0,41.0,4.156666666666666,563,3,4.256108481006729,3.9658823529411764,0
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,4.06,0812975219,9780812975215,eng,368,40155,1550,8/23/2005,Random House Trade Paperbacks,2005.0,20.0,4.06,40155,1,5.348787580455414,3.9130434782608696,1
38330,El Borbah,Charles Burns,3.94,1560976934,9781560976936,en-US,96,740,34,1/17/2006,Fantagraphics,2006.0,19.0,4.0,40391,5,5.540268001207235,3.9866666666666664,0
38331,Big Baby,Charles Burns,3.96,1560978007,9781560978008,eng,96,1368,58,2/17/2007,Fantagraphics,2007.0,18.0,4.0,40391,5,5.540268001207235,3.9866666666666664,0
38333,Black Hole,Charles Burns,3.84,037542380X,9780375423802,eng,368,38261,2037,10/18/2005,Pantheon,2005.0,20.0,4.0,40391,5,5.540268001207235,4.114285714285715,0
38336,Black Hole  tome 3: Visions,Charles Burns,4.0,2840555522,9782840555520,fre,63,3,0,3/15/2001,Delcourt,2001.0,24.0,4.0,40391,5,5.540268001207235,4.02,0
38337,Black Hole  tome 4 : Reine des lézards,Charles Burns,4.26,2840558874,9782840558873,fre,64,19,1,10/21/2002,Delcourt,2002.0,23.0,4.0,40391,5,5.540268001207235,4.02,1
38338,9-11,Noam Chomsky/Greg Ruggiero/Marili Margomenou/Miguel Mora/Natalie Levisalles/Il Manifesto/Hartford Courant/David Barsamian/Radio B92/Elise Fried/Peter Kreysler/Gionarle del Popolo/Michael Albert,3.73,1583224890,9781583224892,eng,140,3070,172,12/4/2001,Seven Stories Press,2001.0,24.0,3.73,3070,1,4.412556992244236,3.9266666666666663,0
38339,Secrets  Lies and Democracy,Noam Chomsky/David Barsamian,3.98,1878825046,9781878825049,eng,128,934,27,7/1/2002,Odonian Press,2002.0,23.0,3.975,2710,2,4.578744312583221,3.9933333333333336,0
38340,Syntactic Structures,Noam Chomsky/David W. Lightfoot,3.84,3110172798,9783110172799,eng,135,609,31,9/10/2012,Walter de Gruyter,2012.0,13.0,3.84,609,1,3.982667123262196,3.84,0
38341,The Umbrella of US Power: The Universal Declaration of Human Rights & the Contradictions of US Policy,Noam Chomsky/Greg Ruggiero,3.96,1583225471,9781583225479,en-US,80,155,7,7/9/2002,Seven Stories Press,2002.0,23.0,3.96,155,1,3.63358623828685,3.9266666666666663,0
38344,The Common Good,Noam Chomsky/David Barsamian/Arthur Naiman,4.01,1878825089,9781878825087,eng,190,435,18,7/1/2002,Odonian Press,2002.0,23.0,4.01,435,1,3.966922109116699,3.9933333333333336,1
38346,The Curious Sofa,Edward Gorey,4.18,0151003076,9780151003075,eng,64,296,20,9/15/1997,Harcourt Brace & Company,1997.0,28.0,4.18,296,1,3.9367490777527987,4.18,1
38376,LOVE MODE 11,Yuki Shimizu/志水 ゆき,4.37,4835214102,9784835214108,jpn,182,4,0,1/10/2003,ビブロス,2003.0,22.0,4.37,4,1,2.806460809842219,4.37,1
38379,Ring (Ring  #1),Kōji Suzuki/Robert B. Rohmer/Glynne Walley,3.82,1932234411,9781932234411,eng,282,11396,742,4/25/2004,Vertical,2004.0,21.0,3.82,11396,1,4.85096106866871,3.6999999999999997,0
38385,The Ring Volume 4 Birthday,Kōji Suzuki/Sakura Mizuki,3.58,1593072678,9781593072674,eng,160,56,2,6/21/2005,Dark Horse Manga,2005.0,20.0,3.58,56,1,3.1415448164623543,3.9829999999999997,0
38398,Strings  Conformal Fields  and M-Theory (Graduate Texts in Contemporary Physics),Michio Kaku,4.15,0387988920,9780387988924,eng,531,49,1,12/17/1999,Springer,1999.0,26.0,4.165,15145,2,5.189869982635752,3.254,1
38399,Introduction to Superstrings and M-Theory,Michio Kaku/Joseph L. Birman/H. Eugene Stanley/J.W. Lynn/M.P. Silverman/M. Voloshin,4.27,0387985891,9780387985893,eng,587,216,2,7/30/1999,Springer,1999.0,26.0,4.27,216,1,3.887598642174127,3.254,1
38400,To Win a Nuclear War: The Pentagon's Secret War Plans,Michio Kaku/Daniel Axelrod,3.94,0896083217,9780896083219,en-US,374,2,0,7/1/1999,South End Press (Boston),1999.0,26.0,3.94,2,1,2.4382131227124217,3.94,0
38401,Company,Max Barry,3.73,1400079373,9781400079377,eng,338,4938,404,3/13/2007,Vintage,2007.0,18.0,3.7566666666666664,20424,3,5.132946681475772,3.8941823899371064,0
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,4.25,0385493622,9780385493628,eng,315,19473,692,9/8/1998,Anchor,1998.0,27.0,4.27,36004,2,5.502146386738512,3.9008064516129033,1
38414,The Science Book,Peter Tallack/Simon Singh,4.05,1841882542,9781841882543,eng,528,25,1,3/28/2006,Weidenfeld & Nicolson,2006.0,19.0,4.05,25,1,3.1410583975184334,4.025,1
38424,Kristy's Great Idea,Raina Telgemeier/Ann M. Martin,4.17,1417699671,9781417699674,eng,186,24732,726,4/1/2006,Turtleback Books,2006.0,19.0,4.17,24732,1,5.258397535104268,3.946153846153846,1
38426,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,0205359213,9780205359219,en-US,131,11,0,3/4/2002,Allyn & Bacon,2002.0,23.0,3.65,16,2,2.8946864609504868,3.6466666666666665,0
38429,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,0205479804,9780205479801,eng,160,5,1,10/1/2005,Allyn & Bacon,2005.0,20.0,3.65,16,2,2.8946864609504868,3.6466666666666665,0
38436,The Cat Who Played Post Office (Cat Who...  #6),Lilian Jackson Braun,3.97,0747250375,9780747250371,eng,224,6366,200,5/9/1996,Headline,1996.0,29.0,3.9450000000000003,13242,2,5.039589774711711,3.9200000000000004,0
38457,Just Above My Head,James Baldwin,4.38,0385334567,9780385334563,eng,584,1485,159,6/13/2000,Delta,2000.0,25.0,4.2875,31691,8,5.692340784092783,3.981,1
38458,Nobody Knows My Name,James Baldwin,4.35,0679744738,9780679744733,eng,242,2218,146,12/1/1992,Vintage,1992.0,33.0,4.2875,31691,8,5.692340784092783,3.8941823899371064,1
38461,Tell Me How Long the Train's Been Gone,James Baldwin,4.26,0375701893,9780375701894,eng,496,2162,144,2/17/1998,Vintage,1998.0,27.0,4.2875,31691,8,5.692340784092783,3.8941823899371064,1
38463,If Beale Street Could Talk,James Baldwin,4.23,0307275930,9780307275936,eng,197,19731,2158,10/10/2006,Vintage,2006.0,19.0,4.2875,31691,8,5.692340784092783,3.8941823899371064,1
38465,Tell My Horse: Voodoo and Life in Haiti and Jamaica,Zora Neale Hurston,3.96,0060916494,9780060916497,eng,311,1450,105,2/28/1990,HarperCollins,1990.0,35.0,3.953333333333333,223438,3,5.948993656431037,4.036875,0
38466,Wrapped in Rainbows: The Life of Zora Neale Hurston,Valerie Boyd,4.32,0743253299,9780743253291,eng,528,893,97,2/3/2004,Scribner,2004.0,21.0,4.32,893,1,4.337341168664043,3.856164383561644,1
38469,Going to Meet the Man,James Baldwin,4.35,0679761799,9780679761792,eng,249,4022,309,4/25/1995,Vintage Books a division of Random House,1995.0,30.0,4.2875,31691,8,5.692340784092783,4.35,1
38471,The Amen Corner,James Baldwin,3.9,0375701885,9780375701887,eng,112,467,32,2/17/1998,Vintage,1998.0,27.0,4.2875,31691,8,5.692340784092783,3.8941823899371064,0
38473,Blues for Mister Charlie,James Baldwin,4.13,0679761780,9780679761785,eng,144,1202,80,4/25/1995,Vintage,1995.0,30.0,4.2875,31691,8,5.692340784092783,3.8941823899371064,1
38476,Every Tongue Got to Confess: Negro Folk-tales from the Gulf States,Zora Neale Hurston/Carla Kaplan/John Edgar Wideman,3.97,0060934549,9780060934545,eng,320,317,47,10/1/2002,Amistad,2002.0,23.0,3.97,317,1,3.8522448509460423,3.8880000000000003,0
38496,Factotum,Charles Bukowski,3.97,006113127X,9780061131271,en-US,208,414,56,8/15/2006,Ecco,2006.0,19.0,4.025714285714286,150329,7,6.004921898179674,3.7689473684210526,0
38500,Women,Charles Bukowski,3.86,0061177598,9780061177590,eng,291,52415,2081,7/29/2014,Ecco,2014.0,11.0,4.025714285714286,150329,7,6.004921898179674,3.7689473684210526,0
38501,Ham on Rye,Charles Bukowski,4.14,006117758X,9780061177583,eng,288,65829,2318,7/29/2014,Ecco,2014.0,11.0,4.025714285714286,150329,7,6.004921898179674,3.7689473684210526,1
38503,Tales of Ordinary Madness,Charles Bukowski,3.92,0872861554,9780872861558,eng,238,16544,431,1/1/2001,City Lights Publishers,2001.0,24.0,4.025714285714286,150329,7,6.004921898179674,4.03,0
38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,4.24,0876856830,9780876856833,eng,320,12358,533,6/5/1986,Black Sparrow Press,1986.0,39.0,4.025714285714286,150329,7,6.004921898179674,4.035,1
38510,Tiempo De Matar,John Grisham,4.07,8408041258,9788408041252,spa,0,3,0,7/1/2003,Planeta Publishing,2003.0,22.0,3.825,1811658,16,6.80206873622014,3.8815384615384616,1
38511,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal/Kate William,3.92,0553292781,9780553292787,eng,346,1425,73,4/24/1993,Sweet Valley,1993.0,32.0,3.5439999999999996,8619,15,5.045069853545278,3.9299999999999997,0
